timestamp,encoding_type,bits,population_size,max_generations,initial_crossover_prob,final_crossover_prob,initial_mutation_prob,final_mutation_prob,elite_size,selection_method,crossover_method,crossover_params,mutation_method,mutation_params,run_generations,best_x,best_fx,binary_repr
2025-05-04 15:50:52,real,,100,200,0.9,0.7,0.3,0.1,3,selection_rank_with_elite,crossover_blend,{'alpha': 0.5},mutation_random_deviation,"{'mu': 0, 'sigma': 1.0, 'p': 0.1}",14,-1.82,-2.8482182577609128,
2025-05-04 15:50:52,real,,100,200,0.9,0.7,0.3,0.1,3,selection_tournament,crossover_linear,{'alpha': 0.7},mutation_random_deviation,"{'mu': 0, 'sigma': 1.0, 'p': 0.1}",16,-1.82,-2.8482182577609128,
2025-05-04 15:50:52,real,,100,200,0.9,0.7,0.3,0.1,3,hybrid,crossover_uniform,{'prop': 0.5},mutation_fitness_driven_random_deviation,"{'mu': 0, 'sigma': 1.0, 'p': 0.1, 'max_tries': 3}",16,-1.8354458868992463,-2.848091393600532,
2025-05-04 15:50:52,binary,24,100,200,0.9,0.7,0.3,0.1,3,selection_rank_with_elite,crossover_one_point,{},mutation_bit_flip,{},29,-1.8234745053618557,-2.848229964068021,100100011111010001000111
2025-05-04 15:50:52,binary,24,100,200,0.9,0.7,0.3,0.1,3,selection_tournament,crossover_n_point,{'n': 2},mutation_bit_flip,{},29,-1.8234745053618557,-2.848229964068021,100100011111010001000111
2025-05-04 15:50:52,binary,24,100,200,0.9,0.7,0.3,0.1,3,hybrid,crossover_uniform,{'prop': 0.5},mutation_fitness_driven_bit_flip,{'max_tries': 3},24,-1.8234745053618557,-2.848229964068021,100100011111010001000111
